participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.share,participant.control_treatment,participant.private_treatment,participant.journal_treatment,participant.dofus,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.journal,session.config.participation_fee,session.config.full_random,instructions.1.player.id_in_group,instructions.1.player.role,instructions.1.player.payoff,instructions.1.player.confirm_one,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,science_study.1.player.id_in_group,science_study.1.player.role,science_study.1.player.payoff,science_study.1.player.share,science_study.1.player.check_share,science_study.1.group.id_in_subsession,science_study.1.subsession.round_number,epq.1.player.id_in_group,epq.1.player.role,epq.1.player.payoff,epq.1.player.reflect,epq.1.player.researcher_feedback,epq.1.player.continent,epq.1.player.gender,epq.1.player.age,epq.1.player.risk,epq.1.player.trustworthy,epq.1.player.trusting,epq.1.player.accounting_research,epq.1.player.job_title,epq.1.player.research_area,epq.1.player.research_method,epq.1.player.res_meth_replicates,epq.1.player.acc_replicates,epq.1.player.acc_sub_replicates,epq.1.player.progress,epq.1.player.est_other_post_online,epq.1.player.check_est_other_post_online,epq.1.player.est_you_post_online,epq.1.player.reason_one,epq.1.player.reason_two,epq.1.player.reason_three,epq.1.player.reason_four,epq.1.player.reason_five,epq.1.player.reason_six,epq.1.player.reason_seven,epq.1.player.reason_eight,epq.1.player.reason_nine,epq.1.player.reason_eleven,epq.1.player.reason_twelve,epq.1.player.reason_ten,epq.1.player.reason_ten_text,epq.1.player.likelihood_future_post,epq.1.player.heard_materials,epq.1.player.encourage_others,epq.1.player.acc_favor_public_post,epq.1.player.check_acc_favor_public_post,epq.1.player.heard_prereg,epq.1.player.have_prereg,epq.1.player.first_time_prereg,epq.1.player.trust_prereg,epq.1.player.editors_believe,epq.1.player.check_editors_believe,epq.1.group.id_in_subsession,epq.1.subsession.round_number,end.1.player.id_in_group,end.1.player.role,end.1.player.payoff,end.1.group.id_in_subsession,end.1.subsession.round_number
2022,u0u9jh8d,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2022,,0,0,1,1,2022,,0,,,1,1,2022,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2022,,0,1,1
2023,6cfocwm5,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2023,,0,0,1,1,2023,,0,,,1,1,2023,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2023,,0,1,1
2024,9t7oaqk4,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2024,,0,0,1,1,2024,,0,,,1,1,2024,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2024,,0,1,1
2025,vuoe7zl2,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2025,,0,0,1,1,2025,,0,,,1,1,2025,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2025,,0,1,1
2026,05vkwf0j,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2026,,0,0,1,1,2026,,0,,,1,1,2026,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2026,,0,1,1
2027,kg212z36,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2027,,0,0,1,1,2027,,0,,,1,1,2027,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2027,,0,1,1
2028,yq6t8df8,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2028,,0,0,1,1,2028,,0,,,1,1,2028,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2028,,0,1,1
2029,p8a9cqka,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2029,,0,0,1,1,2029,,0,,,1,1,2029,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2029,,0,1,1
2030,u3onhrpp,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2030,,0,0,1,1,2030,,0,,,1,1,2030,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2030,,0,1,1
2031,szmbmlr8,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2031,,0,0,1,1,2031,,0,,,1,1,2031,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2031,,0,1,1
2032,y8ppsge9,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2032,,0,0,1,1,2032,,0,,,1,1,2032,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2032,,0,1,1
2033,tb0sw7ze,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2033,,0,0,1,1,2033,,0,,,1,1,2033,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2033,,0,1,1
2034,5m39mhcv,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2034,,0,0,1,1,2034,,0,,,1,1,2034,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2034,,0,1,1
2035,pifl4pd4,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2035,,0,0,1,1,2035,,0,,,1,1,2035,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2035,,0,1,1
2036,gql4j74r,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2036,,0,0,1,1,2036,,0,,,1,1,2036,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2036,,0,1,1
2037,5fqpjplm,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2037,,0,0,1,1,2037,,0,,,1,1,2037,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2037,,0,1,1
2038,6olhze2p,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2038,,0,0,1,1,2038,,0,,,1,1,2038,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2038,,0,1,1
2039,misunwnp,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2039,,0,0,1,1,2039,,0,,,1,1,2039,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2039,,0,1,1
2040,czz8xokn,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2040,,0,0,1,1,2040,,0,,,1,1,2040,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2040,,0,1,1
2041,s5b1sbbj,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2041,,0,0,1,1,2041,,0,,,1,1,2041,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2041,,0,1,1
2042,u1rc8njs,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2042,,0,0,1,1,2042,,0,,,1,1,2042,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2042,,0,1,1
2043,tlgwojq4,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2043,,0,0,1,1,2043,,0,,,1,1,2043,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2043,,0,1,1
2044,2mgvddiv,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2044,,0,0,1,1,2044,,0,,,1,1,2044,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2044,,0,1,1
2045,shv2qfqg,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2045,,0,0,1,1,2045,,0,,,1,1,2045,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2045,,0,1,1
2046,ygadnbbp,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2046,,0,0,1,1,2046,,0,,,1,1,2046,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2046,,0,1,1
2047,6ywwj0o5,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2047,,0,0,1,1,2047,,0,,,1,1,2047,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2047,,0,1,1
2048,ncl0j6hv,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2048,,0,0,1,1,2048,,0,,,1,1,2048,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2048,,0,1,1
2049,ucwk71jk,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2049,,0,0,1,1,2049,,0,,,1,1,2049,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2049,,0,1,1
2050,l5ijq7op,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2050,,0,0,1,1,2050,,0,,,1,1,2050,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2050,,0,1,1
2051,6lx3eaj9,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2051,,0,0,1,1,2051,,0,,,1,1,2051,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2051,,0,1,1
2052,6woaiung,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2052,,0,0,1,1,2052,,0,,,1,1,2052,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2052,,0,1,1
2053,22yf72qu,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2053,,0,0,1,1,2053,,0,,,1,1,2053,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2053,,0,1,1
2054,dwsu5azm,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2054,,0,0,1,1,2054,,0,,,1,1,2054,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2054,,0,1,1
2055,ohjiookv,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2055,,0,0,1,1,2055,,0,,,1,1,2055,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2055,,0,1,1
2056,m6shd1p0,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2056,,0,0,1,1,2056,,0,,,1,1,2056,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2056,,0,1,1
2057,v4lbvrnv,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2057,,0,0,1,1,2057,,0,,,1,1,2057,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2057,,0,1,1
2058,0y8iyt0j,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2058,,0,0,1,1,2058,,0,,,1,1,2058,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2058,,0,1,1
2059,9yj54o9j,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2059,,0,0,1,1,2059,,0,,,1,1,2059,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2059,,0,1,1
2060,s3mqlpex,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2060,,0,0,1,1,2060,,0,,,1,1,2060,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2060,,0,1,1
2061,9t6wfciy,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2061,,0,0,1,1,2061,,0,,,1,1,2061,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2061,,0,1,1
2062,gnnlr75e,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2062,,0,0,1,1,2062,,0,,,1,1,2062,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2062,,0,1,1
2063,mju1geue,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2063,,0,0,1,1,2063,,0,,,1,1,2063,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2063,,0,1,1
2064,9xd0rbyh,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2064,,0,0,1,1,2064,,0,,,1,1,2064,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2064,,0,1,1
2065,7f9cgakf,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2065,,0,0,1,1,2065,,0,,,1,1,2065,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2065,,0,1,1
2066,ftyqmfeb,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2066,,0,0,1,1,2066,,0,,,1,1,2066,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2066,,0,1,1
2067,ra7q9wj4,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2067,,0,0,1,1,2067,,0,,,1,1,2067,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2067,,0,1,1
2068,2ammrfkg,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2068,,0,0,1,1,2068,,0,,,1,1,2068,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2068,,0,1,1
2069,yvg7w3yj,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2069,,0,0,1,1,2069,,0,,,1,1,2069,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2069,,0,1,1
2070,8chgz7bo,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2070,,0,0,1,1,2070,,0,,,1,1,2070,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2070,,0,1,1
2071,1qscoz5h,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2071,,0,0,1,1,2071,,0,,,1,1,2071,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2071,,0,1,1
2072,xt9hpx7n,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2072,,0,0,1,1,2072,,0,,,1,1,2072,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2072,,0,1,1
2073,fmraw34l,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2073,,0,0,1,1,2073,,0,,,1,1,2073,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2073,,0,1,1
2074,t6f4jtd0,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2074,,0,0,1,1,2074,,0,,,1,1,2074,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2074,,0,1,1
2075,4avk29nx,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2075,,0,0,1,1,2075,,0,,,1,1,2075,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2075,,0,1,1
2076,e0fsgfjh,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2076,,0,0,1,1,2076,,0,,,1,1,2076,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2076,,0,1,1
2077,ydp4nl4k,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2077,,0,0,1,1,2077,,0,,,1,1,2077,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2077,,0,1,1
2078,bm258w86,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2078,,0,0,1,1,2078,,0,,,1,1,2078,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2078,,0,1,1
2079,5r5g8qb9,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2079,,0,0,1,1,2079,,0,,,1,1,2079,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2079,,0,1,1
2080,m2qk7vtv,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2080,,0,0,1,1,2080,,0,,,1,1,2080,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2080,,0,1,1
2081,m8h7oxh4,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2081,,0,0,1,1,2081,,0,,,1,1,2081,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2081,,0,1,1
2082,4nqw2pnl,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2082,,0,0,1,1,2082,,0,,,1,1,2082,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2082,,0,1,1
2083,y0otcquo,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2083,,0,0,1,1,2083,,0,,,1,1,2083,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2083,,0,1,1
2084,oxwy84ba,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2084,,0,0,1,1,2084,,0,,,1,1,2084,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2084,,0,1,1
2085,x4nm0fqq,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2085,,0,0,1,1,2085,,0,,,1,1,2085,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2085,,0,1,1
2086,uzkxitx1,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2086,,0,0,1,1,2086,,0,,,1,1,2086,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2086,,0,1,1
2087,7u58xdjy,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2087,,0,0,1,1,2087,,0,,,1,1,2087,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2087,,0,1,1
2088,mnhujl32,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2088,,0,0,1,1,2088,,0,,,1,1,2088,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2088,,0,1,1
2089,viji77dn,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2089,,0,0,1,1,2089,,0,,,1,1,2089,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2089,,0,1,1
2090,6ffftn38,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2090,,0,0,1,1,2090,,0,,,1,1,2090,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2090,,0,1,1
2091,dhbvra5m,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2091,,0,0,1,1,2091,,0,,,1,1,2091,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2091,,0,1,1
2092,ppmn9d83,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2092,,0,0,1,1,2092,,0,,,1,1,2092,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2092,,0,1,1
2093,v41xjqzb,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2093,,0,0,1,1,2093,,0,,,1,1,2093,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2093,,0,1,1
2094,9b5y16q5,,0,0,10,,,,0,,,0,,1,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2094,,0,0,1,1,2094,,0,,,1,1,2094,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2094,,0,1,1
2095,wtyfov39,,0,0,10,,,,0,,,0,,0,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2095,,0,0,1,1,2095,,0,,,1,1,2095,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2095,,0,1,1
2096,vv8t1cyo,,0,0,10,,,,0,,,0,,0,0,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2096,,0,0,1,1,2096,,0,,,1,1,2096,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2096,,0,1,1
2097,0aikfs5g,,0,0,10,,,,0,,,0,,1,1,0,,r784r3u2,,,,,0,science_study_main_test,1,0,0,0.5,2097,,0,0,1,1,2097,,0,,,1,1,2097,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,0,1,1,2097,,0,1,1
